symbol,timestamp,volatility,volume_spike,price_change,range_pct,volume_ratio_prev,rsi,macd_line,macd_signal,macd_hist,macd_cross,sma_20,sma_50,sma_cross_20_50,ema_20_50_cross,adx,adx_plus_di,adx_minus_di,atr_pct,day_of_week,month,ret_1d,ret_5d,ret_20d,prediction_id,price_at_scan,volume_ratio,max_change_5d,gap_pct,short_percent
IQST,2026-07-27T22:45:03.735612-04:00,0.10333072641841634,0.0380631327151842,0.052631592156154205,0.050000011920928955,0.09495879203513205,44.41965453857797,-0.0424892731205333,-0.04042044414043128,-0.002068828980102022,0.0,-0.05664826490037267,-0.12689681332888803,-1.0,0.0,16.630884263453382,24.413286296740015,20.46916604806217,0.13789262823891865,1.0,7.0,-0.009900980750178201,-0.08256883543354943,-0.23664118803073164,70,1.01,0.4,6.93,0.0,0.0
SOUN,2026-07-27T22:45:03.735612-04:00,0.030123494441818433,1.2470590150364402,-0.06726461618137258,0.07852568364237579,0.965367894654554,41.81690018236657,-0.21657560653822117,-0.2374985388466526,0.020922932308431424,0.0,-0.04025841549021747,-0.12796794181862958,-1.0,0.0,10.266095769685705,18.533994826292048,23.479673492119527,0.06554874900251723,1.0,7.0,-0.026521073376090443,-0.04805492989620663,-0.025000050291418274,76,6.41,1.32,0.0,0.0,0.0
SNAP,2026-07-27T22:45:03.735612-04:00,0.026217952626821035,1.265869449260989,0.019230802540401104,0.05031441762638059,1.407325099081395,52.002236891342235,-0.12425170691800513,-0.15635402169976045,0.03210231478175532,0.0,0.032467532601573534,-0.05686492392063924,-1.0,0.0,14.058011511450081,24.625017340083662,24.026490049014704,0.04622411984174875,1.0,7.0,0.055309734746670225,0.04605264052239599,0.07918549741882219,80,4.52,0.79,5.53,0.0,0.0
CAPR,2026-07-27T22:45:03.735612-04:00,0.14433300554081502,4.362448932240548,-0.6823017371998278,0.23592080264828239,0.5516079132133593,13.17286781538104,-3.6190407294805915,-2.459538350015329,-1.1595023794652626,0.0,-0.6654530578138299,-0.7321057162554956,-1.0,0.0,46.859013973255244,5.538799000311043,50.01123651095374,0.3578868185081624,1.0,7.0,-0.06142854690551758,-0.6680141552441001,-0.7239495637701199,81,6.99,9.56,183.49,0.0,0.0
HTZ,2026-07-27T22:45:03.735612-04:00,0.058637401622526134,0.8890568179028091,-0.040760894740855536,0.152974494682624,1.0785464494136596,29.518433030469396,-0.523323164976975,-0.634958252894426,0.11163508791745103,0.0,-0.09914508427114177,-0.5191652856360157,-1.0,0.0,43.976049502385024,17.09023686906648,34.60549045968136,0.13023127508049523,1.0,7.0,-0.11750000715255737,-0.04594596597380296,-0.23260868596219364,84,2.0,0.7,0.0,0.0,0.0
LUMN,2026-07-27T22:45:03.735612-04:00,0.03461631453240373,1.0592848407017326,-0.02825743038813644,0.04523420523148133,0.9974198875070953,32.65646006632822,-0.4598885150739118,-0.5154549006716721,0.05556638559776028,0.0,-0.05712108937875626,-0.23651881500407157,-1.0,0.0,35.2562207484118,14.063459374215087,34.48857195684234,0.05955342821252071,1.0,7.0,-0.011182135639295376,-0.0843195491660006,-0.22236180558342766,90,6.26,1.05,4.31,0.0,0.0
SBET,2026-07-27T22:45:03.735612-04:00,0.048679443289128516,1.2196416978722855,0.08235298548956438,0.08385099905158275,1.1156621767771113,60.55113863693583,0.19177929325144039,0.10009855982379966,0.09168073342764073,0.0,0.12116992527943471,0.13280564271363438,1.0,0.0,17.801685997797822,31.795527209622627,21.36587812646457,0.06173880133254725,1.0,7.0,0.0094043795773191,0.027113249890125868,0.30894308076342014,91,6.38,1.09,0.94,0.0,0.0
MPLT,2026-07-27T22:45:03.735612-04:00,0.17913882927668012,4.6908907713865995,-0.6752835539655897,0.2607636010338108,0.6799376541770474,25.064876657483993,-2.4434119207457563,0.4871369443639854,-2.9305488651097416,0.0,-0.642361682294085,-0.6066099615168591,1.0,0.0,42.0081532364439,8.893270860516923,44.35859712097915,0.3450135547604552,1.0,7.0,0.24280673917030815,-0.6712072416895074,-0.6411078515035079,95,9.9,8.27,269.11,0.0,0.0
ADT,2026-07-27T22:45:03.735612-04:00,0.018792131119418586,1.288745957338566,0.09063894974526066,0.0197547653831302,1.3359253080772748,67.49942754132414,0.11534888108821217,0.06876214537137741,0.04658673571683476,0.0,0.06934733994318054,0.08604859722843217,1.0,0.0,22.930434696067987,38.65832286024008,15.657594519090845,0.024190476956428255,1.0,7.0,0.02657343422184888,0.06531208923402021,0.12923079270582938,97,7.15,0.92,3.64,0.0,0.0
GTM,2026-07-27T22:45:03.735612-04:00,0.03173472653195181,0.872295483699313,0.08609271261766382,0.07621951285995664,1.0056629700056907,57.901161157629794,-0.025373373800853027,-0.07147988678125838,0.046106512980405356,0.0,0.0920592472109838,0.06684012796376848,-1.0,0.0,17.272822210566392,25.001882836216467,18.15409466249549,0.06299506814004689,1.0,7.0,0.06493508202528231,0.08609271261766382,0.12328763208552229,98,3.08,0.81,13.64,0.0,0.0
COTY,2026-07-27T22:45:03.735612-04:00,0.036236543238983045,0.6803691111501292,0.2355555428398981,0.05395678363042032,1.1531547780082363,71.48252617105587,0.17136707201119572,0.13822334578855724,0.033143726222638475,0.0,0.14356230534798908,0.28134216807062096,1.0,0.0,24.37096100364733,34.786280194988656,16.893543394150175,0.05049232790245324,1.0,7.0,0.022058802260453536,0.010909080505371094,0.41836730473640404,100,2.72,0.49,2.21,0.0,0.0
